# pgid, year, single, chart, peak
"dxfoxqw5ldje","1999"," Sexx Laws","Modern Rock Tracks","21"
"dxfoxqw5ldje","2000"," Mixed Bizness","Hot Dance Music/Maxi-Singles Sales","14"
"dxfoxqw5ldje","2000"," Mixed Bizness","Modern Rock Tracks","36"
"dxfoxqw5ldje","2003"," Lost Cause","Modern Rock Tracks","36"
"dxfoxqw5ldje","2005"," E-Pro","Hot Digital Songs","40"
"dxfoxqw5ldje","2005"," E-Pro","Mainstream Rock Tracks","31"
"dxfoxqw5ldje","2005"," E-Pro","Modern Rock Tracks","1"
"dxfoxqw5ldje","2005"," E-Pro","Pop 100","56"
"dxfoxqw5ldje","2005"," E-Pro","The Billboard Hot 100","65"
"dxfoxqw5ldje","2005"," Girl","Hot Digital Songs","64"
"dxfoxqw5ldje","2005"," Girl","Modern Rock Tracks","8"
"dxfoxqw5ldje","2005"," Girl","Pop 100","71"
"dxfoxqw5ldje","2005"," Girl","The Billboard Hot 100","100"
"dxfoxqw5ldje","2006"," Nausea","Hot Modern Rock Tracks","13"
"dxfoxqw5ldje","2006"," Think I'm In Love","Hot Modern Rock Tracks","22"
"dxfqxq95ldje","1993"," I Should've Known","Modern Rock Tracks","16"
"dxfqxq95ldje","1993"," Whatever","The Billboard 200","127"
"dxfqxq95ldje","1994"," That's Just What You Are","Modern Rock Tracks","25"
"dxfqxq95ldje","1995"," That's Just What You Are","Modern Rock Tracks","24"
"dxfqxq95ldje","1995"," That's Just What You Are","The Billboard Hot 100","93"
"dxfqxq95ldje","1996"," I'm With Stupid","The Billboard 200","82"
"dxfqxq95ldje","2000"," Bachelor No. 2","The Billboard 200","134"
"dxfwxq95ldte","1994"," Supernova","Modern Rock Tracks","6"
"dxfwxq95ldte","1994"," Supernova","The Billboard Hot 100","78"
"dxfwxq95ldte","1995"," Whip-Smart","Modern Rock Tracks","24"
"dxfwxq95ldte","2003"," Why Can't I?","Adult Top 40","7"
"dxfwxq95ldte","2004"," Extraordinary","Adult Top 40","14"
"dxfwxq95ldte","2004"," Extraordinary","Top 40 Mainstream","28"
"dxfwxq95ldte","2004"," Why Can't I?","The Billboard Hot 100","32"
"dxfwxq95ldte","2004"," Why Can't I?","Top 40 Adult Recurrents","1"
"dxfwxq95ldte","2004"," Why Can't I?","Top 40 Adult Recurrents","1"
"dxfwxq95ldte","2004"," Why Can't I?","Top 40 Mainstream","10"
"dxfwxq95ldte","2004"," Why Can't I?","Top 40 Tracks","15"
"dxfwxq95ldte","2005"," Everything To Me","Adult Top 40","27"
"dxfwxq95ldte","2005"," Everything To Me","Pop 100","99"
"dxfwxqr5ld6e","1996"," Sweet Dreams (Are Made of This)","Mainstream Rock Tracks","31"
"dxfwxqr5ld6e","1996"," Sweet Dreams (Are Made of This)","Modern Rock Tracks","26"
"dxfwxqr5ld6e","1996","The Beautiful People","Mainstream Rock Tracks","29"
"dxfwxqr5ld6e","1996","The Beautiful People","Modern Rock Tracks","26"
"dxfwxqr5ld6e","1997"," Get Your Gunn","Canadian Singles Chart","11"
"dxfwxqr5ld6e","1997"," Lunchbox","Canadian Singles Chart","5"
"dxfwxqr5ld6e","1997"," Tourniquet","Mainstream Rock Tracks","30"
"dxfwxqr5ld6e","1998","The Dope Show","Mainstream Rock Tracks","12"
"dxfwxqr5ld6e","1998","The Dope Show","Modern Rock Tracks","15"
"dxfwxqr5ld6e","1999"," I Don't Like the Drugs (But the Drugs Like Me)","Mainstream Rock Tracks","25"
"dxfwxqr5ld6e","1999"," I Don't Like the Drugs (But the Drugs Like Me)","Modern Rock Tracks","36"
"dxfwxqr5ld6e","1999"," Rock Is Dead","Mainstream Rock Tracks","28"
"dxfwxqr5ld6e","1999"," Rock Is Dead","Modern Rock Tracks","30"
"dxfwxqr5ld6e","2000"," Disposable Teens","Mainstream Rock Tracks","22"
"dxfwxqr5ld6e","2000"," Disposable Teens","Modern Rock Tracks","24"
"dxfwxqr5ld6e","2001"," Tainted Love","Mainstream Rock Tracks","30"
"dxfwxqr5ld6e","2001"," Tainted Love","Modern Rock Tracks","33"
"dxfwxqr5ld6e","2003"," Mobscene","Canadian Singles Chart","4"
"dxfwxqr5ld6e","2003"," Mobscene","Mainstream Rock Tracks","18"
"dxfwxqr5ld6e","2003"," Mobscene","Modern Rock Tracks","26"
"dxfwxqr5ld6e","2004"," Personal Jesus (Felix Da Housecat Mixes)","Hot Dance Music/Club Play","35"
"dxfwxqr5ld6e","2004"," Personal Jesus","Mainstream Rock Tracks","20"
"dxfwxqr5ld6e","2004"," Personal Jesus","Modern Rock Tracks","12"
"dxfwxqr5ld6e","2007"," Heart Shaped Glasses (When The Heart Guides The Hand)","Hot Dance Music/Club Play","34"
"dxfwxqr5ld6e","2007"," Heart Shaped Glasses (When The Heart Guides The Hand)","Hot Mainstream Rock Tracks","31"
"dxfwxqr5ld6e","2007"," Heart Shaped Glasses (When The Heart Guides The Hand)","Hot Modern Rock Tracks","24"
"dxfwxqr5ld6e","2007"," Heart-Shaped Glasses","European Hot 100 Singles","0"
"dxfyxql5ldfe","1995"," Back for Good","Adult Contemporary","2"
"dxfyxql5ldfe","1995"," Back for Good","Adult Top 40","3"
"dxfyxql5ldfe","1995"," Back for Good","Adult Top 40","4"
"dxfyxql5ldfe","1995"," Back for Good","The Billboard Hot 100","7"
"dxfyxql5ldfe","1995"," Back for Good","Top 40 Mainstream","9"
"dxfyxql5ldfe","1996"," Back for Good","Top 40 Adult Recurrents","1"
"dxfyxql5ldfe","2006"," Patience","European Hot 100 Singles","0"
"dxfyxql5ldfe","2007"," Reach Out","European Hot 100 Singles","0"
"dxfyxql5ldfe","2007"," Shine","European Hot 100 Singles","0"
"dxfyxql5ldfe","2008"," Rule The World","European Hot 100 Singles","0"
"dzfqxqwgldte","1978"," Runnin' With The Devil","Pop Singles","84"
"dzfqxqwgldte","1978"," You Really Got Me","Pop Singles","36"
"dzfqxqwgldte","1979"," Beautiful Girls","Pop Singles","84"
"dzfqxqwgldte","1979"," Dance The Night Away","Pop Singles","15"
"dzfqxqwgldte","1980"," And the Cradle Will Rock...","Pop Singles","55"
"dzfqxqwgldte","1981"," Mean Street","Mainstream Rock","12"
"dzfqxqwgldte","1981"," Push Comes To Shove","Mainstream Rock","29"
"dzfqxqwgldte","1981"," So This Is Love?","Mainstream Rock","15"
"dzfqxqwgldte","1981"," Unchained","Mainstream Rock","13"
"dzfqxqwgldte","1982"," Dancing In The Street","Mainstream Rock","3"
"dzfqxqwgldte","1982"," Dancing In The Street","Pop Singles","38"
"dzfqxqwgldte","1982"," Little Guitars","Mainstream Rock","33"
"dzfqxqwgldte","1982"," Oh, Pretty Woman","Mainstream Rock","1"
"dzfqxqwgldte","1982"," Oh, Pretty Woman","Pop Singles","12"
"dzfqxqwgldte","1982"," Secrets","Mainstream Rock","22"
"dzfqxqwgldte","1982"," Where Have All The Good Times Gone!","Mainstream Rock","17"
"dzfqxqwgldte","1982","The Full Bug","Mainstream Rock","42"
"dzfqxqwgldte","1984"," Hot for Teacher","Mainstream Rock Tracks","34"
"dzfqxqwgldte","1984"," Hot for Teacher","The Billboard Hot 100","56"
"dzfqxqwgldte","1984"," I'll Wait","The Billboard Hot 100","13"
"dzfqxqwgldte","1984"," Jump","Hot Dance Music/Club Play","17"
"dzfqxqwgldte","1984"," Jump","The Billboard Hot 100","1"
"dzfqxqwgldte","1984"," Panama","The Billboard Hot 100","13"
"dzfqxqwgldte","1986"," Best of Both Worlds","Mainstream Rock Tracks","12"
"dzfqxqwgldte","1986"," Dreams","Mainstream Rock Tracks","6"
"dzfqxqwgldte","1986"," Dreams","The Billboard Hot 100","22"
"dzfqxqwgldte","1986"," Love Walks In","Mainstream Rock Tracks","4"
"dzfqxqwgldte","1986"," Love Walks In","The Billboard Hot 100","22"
"dzfqxqwgldte","1986"," Summer Nights","Mainstream Rock Tracks","33"
"dzfqxqwgldte","1986"," Why Can't This Be Love?","Mainstream Rock Tracks","1"
"dzfqxqwgldte","1986"," Why Can't This Be Love?","The Billboard Hot 100","3"
